10y,20y,30y,40y,50y,60y,70y,80y,90y,100y
1194.166667,1194.166667,1194.166667,1194.166667,1194.166667,1458.166667,1498.166667,1498.166667,1498.166667,1498.166667
469.1666667,1031.166667,1031.166667,1040.166667,1040.166667,1040.166667,1040.166667,1040.166667,1041.166667,1042.166667
1371.166667,1371.166667,1371.166667,1371.166667,1371.166667,1371.166667,1863.166667,1863.166667,1863.166667,1863.166667
1065.166667,1148.166667,1199.166667,1282.166667,1357.166667,1413.166667,1442.166667,1446.166667,1446.166667,1446.166667
953.1666667,967.1666667,968.1666667,968.1666667,968.1666667,968.1666667,968.1666667,968.1666667,968.1666667,968.1666667
1452.166667,1452.166667,1452.166667,1452.166667,1452.166667,1453.166667,1467.166667,1567.166667,1783.166667,1849.166667
1018.166667,1853.166667,2020.166667,2020.166667,2020.166667,2020.166667,2020.166667,2020.166667,2020.166667,2020.166667
1761.166667,1761.166667,1761.166667,1761.166667,1761.166667,1761.166667,1761.166667,1761.166667,1761.166667,1761.166667
1005.166667,1005.166667,2085.166667,2085.166667,2085.166667,2085.166667,2085.166667,2085.166667,2085.166667,2085.166667
1194.166667,1229.166667,1253.166667,1297.166667,1346.166667,1395.166667,1440.166667,1475.166667,1497.166667,1503.166667
1009.166667,1009.166667,1009.166667,1009.166667,1009.166667,1009.166667,1009.166667,1009.166667,1009.166667,1009.166667
993.1666667,1181.166667,1333.166667,1497.166667,1632.166667,1722.166667,1757.166667,1757.166667,1757.166667,1757.166667
1193.166667,1268.166667,1313.166667,1387.166667,1460.166667,1530.166667,1595.166667,1652.166667,1701.166667,1740.166667
1054.166667,1082.166667,1082.166667,1082.166667,1082.166667,1082.166667,1082.166667,1082.166667,1082.166667,1082.166667
1359.166667,1403.166667,1454.166667,1534.166667,1635.166667,1746.166667,1855.166667,1945.166667,1998.166667,2008.166667
2316.166667,2316.166667,2316.166667,2316.166667,2316.166667,2316.166667,2316.166667,2316.166667,2316.166667,2316.166667
1245.166667,1985.166667,1985.166667,1985.166667,1985.166667,1986.166667,1986.166667,1986.166667,1986.166667,1986.166667
2142.166667,2192.166667,2226.166667,2257.166667,2280.166667,2293.166667,2296.166667,2296.166667,2296.166667,2296.166667
1687.166667,1687.166667,1687.166667,1687.166667,1687.166667,1688.166667,1922.166667,1922.166667,1922.166667,1922.166667
1099.166667,1099.166667,1099.166667,1099.166667,1099.166667,1099.166667,1099.166667,1099.166667,1099.166667,1099.166667
1169.166667,1389.166667,1562.166667,1741.166667,1879.166667,1957.166667,1972.166667,1972.166667,1972.166667,1972.166667
1154.166667,1207.166667,1237.166667,1287.166667,1333.166667,1374.166667,1406.166667,1429.166667,1442.166667,1445.166667
1012.166667,1012.166667,1012.166667,1012.166667,1012.166667,1012.166667,1012.166667,1012.166667,1012.166667,1012.166667
1195.166667,1264.166667,1332.166667,1423.166667,1523.166667,1623.166667,1717.166667,1795.166667,1848.166667,1871.166667
2088.166667,2088.166667,2088.166667,2088.166667,2088.166667,2088.166667,2088.166667,2088.166667,2088.166667,2088.166667
1842.166667,1842.166667,1842.166667,1842.166667,1842.166667,1842.166667,1842.166667,1842.166667,1842.166667,1842.166667
2209.166667,2209.166667,2209.166667,2209.166667,2209.166667,2209.166667,2209.166667,2209.166667,2209.166667,2209.166667
1587.166667,1660.166667,1705.166667,1783.166667,1863.166667,1941.166667,2015.166667,2085.166667,2160.166667,2328.166667
1056.166667,1056.166667,1056.166667,1056.166667,1056.166667,1056.166667,1056.166667,1056.166667,1056.166667,1056.166667
1300.166667,1437.166667,1555.166667,1684.166667,1785.166667,1840.166667,1847.166667,1847.166667,1847.166667,1847.166667
1447.166667,1447.166667,1447.166667,1447.166667,1447.166667,1447.166667,1447.166667,1447.166667,1447.166667,1447.166667
1000.166667,1000.166667,1000.166667,1000.166667,1000.166667,1000.166667,1000.166667,1000.166667,1000.166667,1000.166667
1658.166667,1658.166667,1658.166667,1658.166667,1658.166667,1658.166667,1658.166667,1658.166667,1658.166667,1658.166667
1048.166667,1049.166667,2186.166667,2186.166667,2186.166667,2186.166667,2186.166667,2186.166667,2186.166667,2186.166667
1882.166667,1882.166667,1882.166667,1882.166667,1882.166667,1882.166667,1882.166667,1882.166667,1882.166667,1882.166667
2202.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667
1282.166667,1282.166667,1282.166667,1282.166667,1282.166667,1528.166667,1528.166667,1528.166667,1528.166667,1528.166667
959.1666667,1000.166667,1000.166667,1000.166667,1000.166667,1064.166667,1064.166667,1064.166667,1064.166667,1064.166667
1035.166667,1248.166667,1429.166667,1633.166667,1809.166667,1934.166667,1991.166667,1994.166667,1994.166667,1994.166667
1214.166667,1430.166667,1559.166667,1739.166667,1823.166667,1825.166667,1825.166667,1825.166667,1825.166667,1825.166667
587.1666667,1325.166667,1325.166667,1325.166667,1387.166667,1387.166667,1391.166667,1391.166667,1391.166667,1391.166667
884.1666667,1816.166667,2148.166667,2148.166667,2148.166667,2148.166667,2148.166667,2148.166667,2148.166667,2148.166667
2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667
1063.166667,1283.166667,1283.166667,1283.166667,1283.166667,1283.166667,1481.166667,1811.166667,2162.166667,2391.166667
2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667
1998.166667,1998.166667,1998.166667,1998.166667,1998.166667,2001.166667,2039.166667,2313.166667,2531.166667,2531.166667
1413.166667,1413.166667,1413.166667,1413.166667,1413.166667,1413.166667,1413.166667,1413.166667,1431.166667,2181.166667
1868.166667,2407.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667
1997.166667,2008.166667,2008.166667,2008.166667,2008.166667,2008.166667,2008.166667,2008.166667,2008.166667,2008.166667
788.1666667,1588.166667,1588.166667,1588.166667,1588.166667,1588.166667,1632.166667,1632.166667,1632.166667,1632.166667
1406.166667,1631.166667,1829.166667,2069.166667,2306.166667,2520.166667,2531.166667,2531.166667,2531.166667,2531.166667
1811.166667,1951.166667,2033.166667,2170.166667,2302.166667,2421.166667,2521.166667,2531.166667,2531.166667,2531.166667
1356.166667,1787.166667,1787.166667,1787.166667,1787.166667,1787.166667,1858.166667,1940.166667,2021.166667,2098.166667
1078.166667,1761.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667
2468.166667,2468.166667,2468.166667,2468.166667,2468.166667,2468.166667,2468.166667,2468.166667,2468.166667,2468.166667
1229.166667,1689.166667,1689.166667,1689.166667,1689.166667,1689.166667,1773.166667,1873.166667,1974.166667,2074.166667
1940.166667,2043.166667,2126.166667,2220.166667,2309.166667,2389.166667,2456.166667,2507.166667,2531.166667,2531.166667
1687.166667,1762.166667,1802.166667,1862.166667,1909.166667,1942.166667,1958.166667,1959.166667,1959.166667,1959.166667
1535.166667,1582.166667,1582.166667,1582.166667,1582.166667,1582.166667,1592.166667,1605.166667,1619.166667,1634.166667
2320.166667,2452.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667
1562.166667,1754.166667,1871.166667,2070.166667,2261.166667,2426.166667,2531.166667,2531.166667,2531.166667,2531.166667
1278.166667,1756.166667,1756.166667,1756.166667,1756.166667,1756.166667,1836.166667,1930.166667,2021.166667,2108.166667
1232.166667,1473.166667,2140.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667
1706.166667,1822.166667,1895.166667,2025.166667,2158.166667,2285.166667,2398.166667,2489.166667,2531.166667,2531.166667
1219.166667,1667.166667,1667.166667,1667.166667,1667.166667,1667.166667,1755.166667,1863.166667,1972.166667,2082.166667
2005.166667,2005.166667,2005.166667,2005.166667,2005.166667,2005.166667,2005.166667,2005.166667,2005.166667,2531.166667
1271.166667,1382.166667,1447.166667,1550.166667,1644.166667,1721.166667,1776.166667,1805.166667,1809.166667,1809.166667
992.1666667,1138.166667,1138.166667,1138.166667,1138.166667,1138.166667,1164.166667,1195.166667,1227.166667,1259.166667
1224.166667,1355.166667,1472.166667,1606.166667,1715.166667,1775.166667,1788.166667,1879.166667,2263.166667,2423.166667
1502.166667,1954.166667,2328.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667
1823.166667,1823.166667,1823.166667,1823.166667,1823.166667,1823.166667,1823.166667,1823.166667,1823.166667,1823.166667
2281.166667,2281.166667,2281.166667,2281.166667,2281.166667,2281.166667,2281.166667,2281.166667,2281.166667,2281.166667
1076.166667,1140.166667,1178.166667,1245.166667,1314.166667,1382.166667,1447.166667,1507.166667,1561.166667,1606.166667
772.1666667,929.1666667,929.1666667,929.1666667,929.1666667,929.1666667,952.1666667,978.1666667,1002.166667,1023.166667
1038.166667,1147.166667,1247.166667,1371.166667,1499.166667,1622.166667,1731.166667,1817.166667,1875.166667,1898.166667
1963.166667,1963.166667,1963.166667,1963.166667,1963.166667,1963.166667,1963.166667,1963.166667,1963.166667,1963.166667
1660.166667,1660.166667,1660.166667,1660.166667,1660.166667,1660.166667,1660.166667,1660.166667,1660.166667,1660.166667
2091.166667,2091.166667,2091.166667,2091.166667,2091.166667,2091.166667,2091.166667,2104.166667,2218.166667,2262.166667
1063.166667,1134.166667,1176.166667,1245.166667,1312.166667,1375.166667,1431.166667,1480.166667,1521.166667,1551.166667
748.1666667,924.1666667,924.1666667,924.1666667,924.1666667,924.1666667,955.1666667,992.1666667,1030.166667,1069.166667
1018.166667,1135.166667,1239.166667,1367.166667,1498.166667,1623.166667,1733.166667,1821.166667,1880.166667,1905.166667
1129.166667,1129.166667,1924.166667,1943.166667,1944.166667,1944.166667,1944.166667,1944.166667,1944.166667,1944.166667
1666.166667,1682.166667,1682.166667,1682.166667,1682.166667,1682.166667,1684.166667,1687.166667,1691.166667,1694.166667
984.1666667,1017.166667,2215.166667,2215.166667,2215.166667,2215.166667,2215.166667,2215.166667,2215.166667,2215.166667
1118.166667,1243.166667,1325.166667,1471.166667,1615.166667,1735.166667,1813.166667,1837.166667,1837.166667,1837.166667
991.1666667,1076.166667,1076.166667,1076.166667,1076.166667,1076.166667,1091.166667,1109.166667,1126.166667,1144.166667
1199.166667,1344.166667,1469.166667,1618.166667,1760.166667,1885.166667,1983.166667,2045.166667,2066.166667,2066.166667
1897.166667,1897.166667,1897.166667,1897.166667,1897.166667,1897.166667,1897.166667,1897.166667,2029.166667,2029.166667
2402.166667,2415.166667,2415.166667,2415.166667,2415.166667,2415.166667,2417.166667,2419.166667,2421.166667,2423.166667
2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667
1073.166667,1111.166667,1138.166667,1190.166667,1252.166667,1321.166667,1393.166667,1466.166667,1533.166667,1592.166667
816.1666667,941.1666667,941.1666667,941.1666667,941.1666667,941.1666667,957.1666667,973.1666667,987.1666667,999.1666667
1030.166667,1176.166667,1263.166667,1346.166667,1435.166667,1536.166667,1636.166667,1720.166667,1777.166667,1801.166667
1382.166667,1382.166667,2103.166667,2115.166667,2119.166667,2119.166667,2119.166667,2119.166667,2119.166667,2119.166667
1716.166667,1716.166667,1716.166667,1716.166667,1716.166667,1716.166667,1716.166667,1716.166667,1716.166667,1716.166667
1111.166667,1111.166667,1946.166667,1948.166667,1948.166667,1948.166667,1948.166667,1948.166667,1948.166667,1948.166667
1023.166667,1092.166667,1134.166667,1206.166667,1279.166667,1350.166667,1415.166667,1473.166667,1522.166667,1558.166667
933.1666667,933.1666667,933.1666667,933.1666667,933.1666667,933.1666667,933.1666667,933.1666667,933.1666667,933.1666667
1162.166667,1231.166667,1294.166667,1370.166667,1439.166667,1490.166667,1515.166667,1516.166667,1516.166667,2085.166667
1998.166667,1998.166667,1998.166667,1998.166667,1998.166667,1998.166667,1998.166667,1998.166667,1998.166667,1998.166667
590.1666667,1682.166667,1682.166667,1682.166667,1682.166667,1682.166667,1683.166667,1683.166667,1683.166667,1683.166667
409.1666667,1342.166667,2136.166667,2153.166667,2153.166667,2153.166667,2153.166667,2153.166667,2153.166667,2153.166667
1190.166667,1281.166667,1339.166667,1440.166667,1546.166667,1651.166667,1749.166667,1836.166667,1906.166667,1957.166667
973.1666667,1104.166667,1104.166667,1104.166667,1104.166667,1104.166667,1108.166667,1109.166667,1109.166667,1109.166667
1246.166667,1330.166667,1413.166667,1521.166667,1637.166667,1751.166667,1853.166667,1931.166667,1976.166667,1984.166667
309.1666667,1216.166667,2227.166667,2227.166667,2228.166667,2228.166667,2228.166667,2228.166667,2228.166667,2228.166667
2112.166667,2112.166667,2112.166667,2112.166667,2112.166667,2112.166667,2112.166667,2112.166667,2112.166667,2112.166667
2260.166667,2295.166667,2303.166667,2303.166667,2303.166667,2303.166667,2303.166667,2303.166667,2498.166667,2498.166667
1096.166667,1151.166667,1186.166667,1247.166667,1312.166667,1379.166667,1445.166667,1510.166667,1571.166667,1626.166667
971.1666667,971.1666667,971.1666667,971.1666667,971.1666667,971.1666667,971.1666667,971.1666667,971.1666667,971.1666667
1178.166667,1214.166667,1259.166667,1330.166667,1423.166667,1532.166667,1644.166667,1742.166667,1809.166667,1832.166667
2069.166667,2069.166667,2069.166667,2069.166667,2069.166667,2069.166667,2069.166667,2069.166667,2069.166667,2069.166667
1793.166667,1793.166667,1793.166667,1793.166667,1793.166667,1793.166667,1793.166667,1793.166667,1793.166667,1793.166667
2416.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667
1101.166667,1161.166667,1196.166667,1251.166667,1304.166667,1350.166667,1390.166667,1422.166667,1445.166667,1459.166667
976.1666667,976.1666667,976.1666667,976.1666667,976.1666667,976.1666667,976.1666667,976.1666667,976.1666667,976.1666667
1290.166667,1291.166667,1291.166667,1294.166667,1463.166667,1463.166667,1494.166667,1714.166667,1933.166667,2004.166667
949.1666667,950.1666667,1977.166667,1977.166667,1978.166667,1978.166667,1978.166667,1978.166667,1978.166667,1978.166667
1778.166667,1778.166667,1778.166667,1778.166667,1778.166667,1778.166667,1778.166667,1778.166667,1778.166667,1778.166667
2330.166667,2330.166667,2330.166667,2330.166667,2330.166667,2330.166667,2330.166667,2330.166667,2330.166667,2330.166667
1203.166667,1269.166667,1310.166667,1382.166667,1453.166667,1518.166667,1572.166667,1611.166667,1632.166667,1634.166667
1108.166667,1108.166667,1108.166667,1108.166667,1108.166667,1108.166667,1108.166667,1108.166667,1108.166667,1108.166667
1283.166667,1375.166667,1457.166667,1559.166667,1662.166667,1760.166667,1847.166667,1916.166667,1962.166667,1981.166667
2187.166667,2205.166667,2217.166667,2236.166667,2256.166667,2275.166667,2292.166667,2307.166667,2318.166667,2324.166667
2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667,2531.166667
2059.166667,2177.166667,2263.166667,2352.166667,2425.166667,2478.166667,2510.166667,2518.166667,2518.166667,2518.166667
1135.166667,1181.166667,1211.166667,1267.166667,1332.166667,1404.166667,1483.166667,1568.166667,1657.166667,1747.166667
1074.166667,1074.166667,1074.166667,1074.166667,1074.166667,1074.166667,1074.166667,1074.166667,1077.166667,1251.166667
1150.166667,1248.166667,1335.166667,1443.166667,1552.166667,1655.166667,1745.166667,1815.166667,1859.166667,1874.166667
1909.166667,1909.166667,1909.166667,1909.166667,1909.166667,1909.166667,1909.166667,1909.166667,1909.166667,1909.166667
2152.166667,2156.166667,2156.166667,2156.166667,2156.166667,2156.166667,2156.166667,2157.166667,2157.166667,2158.166667
1183.166667,1872.166667,2074.166667,2074.166667,2074.166667,2074.166667,2074.166667,2074.166667,2074.166667,2074.166667
1114.166667,1178.166667,1216.166667,1280.166667,1345.166667,1409.166667,1469.166667,1525.166667,1576.166667,1620.166667
1027.166667,1027.166667,1027.166667,1027.166667,1027.166667,1027.166667,1027.166667,1027.166667,1027.166667,1027.166667
1165.166667,1279.166667,1372.166667,1480.166667,1580.166667,1667.166667,1734.166667,1778.166667,1794.166667,1794.166667
1091.166667,1838.166667,2048.166667,2048.166667,2048.166667,2048.166667,2048.166667,2048.166667,2048.166667,2048.166667
1771.166667,1771.166667,1771.166667,1771.166667,1771.166667,1771.166667,1771.166667,1771.166667,1771.166667,1771.166667
2195.166667,2195.166667,2195.166667,2195.166667,2195.166667,2195.166667,2195.166667,2195.166667,2195.166667,2195.166667
1161.166667,1646.166667,1778.166667,1778.166667,1778.166667,1778.166667,1778.166667,1778.166667,1778.166667,1778.166667
502.1666667,1185.166667,1185.166667,1185.166667,1185.166667,1185.166667,1189.166667,1189.166667,1189.166667,1189.166667
1888.166667,1888.166667,1888.166667,1888.166667,2140.166667,2140.166667,2140.166667,2140.166667,2140.166667,2140.166667
