10y,20y,30y,40y,50y
8462.0,8462.0,8462.0,8462.0,8462.0
6098.0,6098.0,6098.0,6098.0,6098.0
9686.0,9686.0,9686.0,9686.0,9686.0
6950.0,7466.0,8690.0,9890.0,11294.0
4382.0,4382.0,5030.0,6506.0,6506.0
7190.0,7190.0,7838.0,11726.0,11726.0
6962.0,6962.0,6962.0,6962.0,6962.0
4466.0,4466.0,4466.0,4466.0,4466.0
7934.0,7934.0,7934.0,7934.0,7934.0
7934.0,7934.0,7934.0,7934.0,7934.0
5474.0,5474.0,5474.0,5474.0,5474.0
9026.0,9026.0,9026.0,9026.0,9026.0
4670.0,4922.0,8282.0,9710.0,10418.0
5582.0,5582.0,5726.0,6314.0,6314.0
6818.0,6818.0,9338.0,10346.0,12842.0
7658.0,7658.0,7658.0,7658.0,7658.0
4946.0,4946.0,4946.0,4946.0,4946.0
8678.0,8678.0,8678.0,8678.0,8678.0
7586.0,7586.0,7586.0,7586.0,7586.0
5318.0,5318.0,5318.0,5318.0,5318.0
8798.0,8798.0,8798.0,8798.0,8798.0
6338.0,7310.0,8354.0,9434.0,11270.0
5966.0,5966.0,6134.0,6278.0,6278.0
7526.0,7538.0,9830.0,10814.0,12242.0
6998.0,6998.0,6998.0,6998.0,6998.0
3840.0,4370.0,4370.0,4370.0,4370.0
7826.0,7826.0,7826.0,7826.0,7826.0
7514.0,7514.0,7514.0,7514.0,7514.0
5318.0,5318.0,5318.0,5318.0,5318.0
8642.0,8642.0,8642.0,8642.0,8642.0
7346.0,7346.0,7442.0,7694.0,9938.0
5402.0,5402.0,5510.0,5990.0,5990.0
5534.0,5534.0,6518.0,11282.0,12002.0
6206.0,6206.0,6206.0,6206.0,6206.0
3830.0,3830.0,3830.0,3830.0,3830.0
7190.0,7190.0,7190.0,7190.0,7190.0
7010.0,7010.0,7010.0,7010.0,7010.0
4778.0,4778.0,4778.0,4778.0,4778.0
8198.0,8198.0,8198.0,8198.0,8198.0
6734.0,6734.0,6962.0,7934.0,9998.0
5318.0,5318.0,5318.0,5330.0,5330.0
7886.0,7886.0,7886.0,7886.0,12026.0
7322.0,7322.0,7322.0,7322.0,7322.0
3840.0,4706.0,4706.0,4706.0,4706.0
8066.0,8066.0,8066.0,8066.0,8066.0
6578.0,6578.0,6578.0,6578.0,6578.0
4310.0,4310.0,4310.0,4310.0,4310.0
7238.0,7238.0,7238.0,7238.0,7238.0
7922.0,7922.0,7922.0,7922.0,10526.0
5642.0,5642.0,5642.0,5642.0,5642.0
7442.0,7442.0,9638.0,10310.0,12626.0
6446.0,6446.0,6446.0,6446.0,6446.0
3840.0,3840.0,3986.0,3986.0,3986.0
7214.0,7214.0,7214.0,7214.0,7214.0
6578.0,6578.0,6578.0,6578.0,6578.0
4310.0,4310.0,4310.0,4310.0,4310.0
7226.0,7226.0,7226.0,7226.0,7226.0
6530.0,7250.0,7550.0,8666.0,9926.0
5138.0,5138.0,5246.0,5642.0,5642.0
7958.0,7958.0,7958.0,7994.0,11414.0
5582.0,5582.0,5582.0,5582.0,5582.0
3830.0,3830.0,3830.0,3830.0,3830.0
6434.0,6434.0,6434.0,6434.0,6434.0
6194.0,6194.0,6194.0,6194.0,6194.0
4070.0,4070.0,4070.0,4070.0,4070.0
6938.0,6938.0,6938.0,6938.0,6938.0
7226.0,7538.0,7874.0,8714.0,8966.0
4826.0,4826.0,4826.0,5270.0,5270.0
7238.0,7286.0,7406.0,7922.0,12014.0
7022.0,7022.0,7022.0,7022.0,7022.0
3840.0,4202.0,4202.0,4202.0,4202.0
8126.0,8126.0,8126.0,8126.0,8126.0
5666.0,5666.0,5666.0,5666.0,5666.0
3840.0,3830.0,3830.0,3830.0,3830.0
6326.0,6326.0,6326.0,6326.0,6326.0
8186.0,8186.0,8186.0,8186.0,10154.0
5726.0,5726.0,5726.0,5726.0,5726.0
8114.0,8114.0,9758.0,10370.0,10766.0
4202.0,5234.0,6614.0,6614.0,6614.0
3830.0,3830.0,3830.0,3830.0,3830.0
4010.0,7562.0,7562.0,7562.0,7562.0
5666.0,5666.0,5666.0,5666.0,5666.0
3840.0,3830.0,3830.0,3830.0,3830.0
6326.0,6326.0,6326.0,6326.0,6326.0
6542.0,6542.0,8414.0,8774.0,8774.0
5090.0,5090.0,5090.0,5090.0,5090.0
7946.0,7946.0,8774.0,9266.0,10418.0
3840.0,5678.0,5678.0,5678.0,5678.0
3830.0,3830.0,3830.0,3830.0,3830.0
3840.0,6602.0,6602.0,6602.0,6602.0
5486.0,5486.0,5486.0,5486.0,5486.0
3830.0,3830.0,3830.0,3830.0,3830.0
6038.0,6038.0,6038.0,6038.0,6038.0
6602.0,6602.0,6770.0,8150.0,9014.0
4862.0,4862.0,4862.0,4862.0,4862.0
7706.0,7706.0,7706.0,7802.0,11006.0
9506.0,9506.0,9506.0,9506.0,9506.0
6674.0,6674.0,6674.0,6674.0,6674.0
11150.0,11150.0,11150.0,11150.0,11150.0
7910.0,9182.0,10142.0,10178.0,10250.0
6950.0,6950.0,6950.0,6950.0,6950.0
8846.0,9950.0,11486.0,11510.0,11642.0
7934.0,9518.0,10190.0,10190.0,11054.0
5966.0,6206.0,7010.0,7154.0,7154.0
8462.0,8462.0,11222.0,12026.0,12974.0
8978.0,8978.0,8978.0,8978.0,8978.0
6290.0,6290.0,6290.0,6290.0,6290.0
10478.0,10478.0,10478.0,10478.0,10478.0
7358.0,9494.0,9494.0,9854.0,10154.0
6794.0,6794.0,6794.0,6794.0,6794.0
8822.0,10130.0,10646.0,11282.0,11282.0
7454.0,9038.0,9734.0,9950.0,10934.0
5642.0,5642.0,6866.0,6866.0,7058.0
7250.0,10394.0,11162.0,11390.0,12662.0
8222.0,8222.0,8222.0,8222.0,8222.0
5690.0,5690.0,5690.0,5690.0,5690.0
9422.0,9422.0,9422.0,9422.0,9422.0
9326.0,9326.0,9326.0,9326.0,9326.0
6482.0,6482.0,6482.0,6482.0,6482.0
10346.0,10346.0,10346.0,10346.0,10346.0
7514.0,7718.0,9278.0,9746.0,11726.0
5498.0,5570.0,6278.0,7046.0,7046.0
8042.0,8042.0,10862.0,10862.0,12926.0
8714.0,8714.0,8714.0,8714.0,8714.0
5942.0,5942.0,5942.0,5942.0,5942.0
7610.0,7610.0,9794.0,9794.0,9794.0
8870.0,8870.0,8870.0,8870.0,8870.0
6206.0,6206.0,6206.0,6206.0,6206.0
8150.0,9338.0,10202.0,10202.0,10202.0
7514.0,7514.0,9482.0,10574.0,10622.0
6110.0,6110.0,6362.0,6806.0,6806.0
8102.0,8102.0,9986.0,10910.0,12686.0
7946.0,7946.0,7946.0,7946.0,7946.0
5234.0,5234.0,5234.0,5234.0,5234.0
8858.0,8858.0,8858.0,8858.0,8858.0
8558.0,8558.0,8558.0,8558.0,8558.0
6146.0,6146.0,6146.0,6146.0,6146.0
9866.0,9866.0,9866.0,9866.0,9866.0
5438.0,6014.0,8978.0,10262.0,10262.0
5546.0,5546.0,5906.0,6590.0,6590.0
7298.0,7298.0,11318.0,11318.0,12542.0
7046.0,7046.0,7046.0,7046.0,7046.0
4526.0,4526.0,4526.0,4526.0,4526.0
8126.0,8126.0,8126.0,8126.0,8126.0
7970.0,7970.0,7970.0,7970.0,7970.0
5522.0,5522.0,5522.0,5522.0,5522.0
9134.0,9134.0,9134.0,9134.0,9134.0
3840.0,5990.0,8786.0,8810.0,10718.0
5054.0,5054.0,5546.0,6482.0,6482.0
7046.0,7046.0,10334.0,10646.0,12074.0
7718.0,7718.0,7718.0,7718.0,7718.0
5018.0,5018.0,5018.0,5018.0,5018.0
8678.0,8678.0,8678.0,8678.0,8678.0
7598.0,7598.0,7598.0,7598.0,7598.0
5318.0,5318.0,5318.0,5318.0,5318.0
7370.0,8522.0,8786.0,8786.0,8786.0
5390.0,6950.0,8414.0,8414.0,10358.0
6254.0,6254.0,6266.0,6278.0,6278.0
7466.0,7466.0,9014.0,11714.0,12602.0
7142.0,7142.0,7142.0,7142.0,7142.0
3840.0,4430.0,4430.0,4430.0,4430.0
7934.0,7934.0,7934.0,7934.0,7934.0
7586.0,7586.0,7586.0,7586.0,7586.0
5318.0,5318.0,5318.0,5318.0,5318.0
8642.0,8642.0,8642.0,8642.0,8642.0
4874.0,6050.0,7730.0,8342.0,10802.0
5402.0,5402.0,5630.0,6146.0,6146.0
7370.0,7370.0,8774.0,8870.0,11990.0
6278.0,6278.0,6278.0,6278.0,6278.0
3830.0,3830.0,3830.0,3830.0,3830.0
7274.0,7274.0,7274.0,7274.0,7274.0
7046.0,7046.0,7046.0,7046.0,7046.0
4826.0,4826.0,4826.0,4826.0,4826.0
8246.0,8246.0,8246.0,8246.0,8246.0
7046.0,7286.0,7898.0,9146.0,9770.0
4838.0,4838.0,4946.0,5894.0,5894.0
4946.0,5150.0,8054.0,9938.0,11858.0
7442.0,7442.0,7442.0,7442.0,7442.0
3840.0,4778.0,4778.0,4778.0,4778.0
8186.0,8186.0,8186.0,8186.0,8186.0
6578.0,6578.0,6578.0,6578.0,6578.0
4310.0,4310.0,4310.0,4310.0,4310.0
7250.0,7250.0,7250.0,7250.0,7250.0
7934.0,7934.0,7934.0,8018.0,10190.0
5894.0,5894.0,5894.0,5894.0,5894.0
7118.0,7118.0,10262.0,10562.0,12890.0
6434.0,6434.0,6434.0,6434.0,6434.0
3840.0,4022.0,4022.0,4022.0,4022.0
7274.0,7274.0,7274.0,7274.0,7274.0
6578.0,6578.0,6578.0,6578.0,6578.0
4310.0,4310.0,4310.0,4310.0,4310.0
7226.0,7226.0,7226.0,7226.0,7226.0
7226.0,7226.0,7226.0,7466.0,9998.0
5462.0,5462.0,5462.0,5642.0,5642.0
7094.0,7130.0,8534.0,9182.0,13442.0
5666.0,5666.0,5666.0,5666.0,5666.0
3830.0,3830.0,3830.0,3830.0,3830.0
6506.0,6506.0,6506.0,6506.0,6506.0
6218.0,6218.0,6218.0,6218.0,6218.0
4094.0,4094.0,4094.0,4094.0,4094.0
6938.0,6938.0,6938.0,6938.0,6938.0
7118.0,7454.0,8018.0,8786.0,9434.0
4502.0,4502.0,4646.0,5450.0,5450.0
7682.0,7682.0,7682.0,7706.0,11306.0
7058.0,7058.0,7058.0,7058.0,7058.0
3840.0,3840.0,4250.0,4250.0,4250.0
8210.0,8210.0,8210.0,8210.0,8210.0
5666.0,5666.0,5666.0,5666.0,5666.0
3830.0,3830.0,3830.0,3830.0,3830.0
6326.0,6326.0,6326.0,6326.0,6326.0
8222.0,8222.0,8222.0,8222.0,8774.0
5834.0,5834.0,5834.0,5834.0,5834.0
8438.0,8438.0,10022.0,10022.0,11210.0
3840.0,6614.0,6614.0,6614.0,6614.0
3830.0,3830.0,3830.0,3830.0,3830.0
7250.0,7250.0,7250.0,7250.0,7250.0
5666.0,5666.0,5666.0,5666.0,5666.0
3840.0,3830.0,3830.0,3830.0,3830.0
6326.0,6326.0,6326.0,6326.0,6326.0
6950.0,6950.0,7982.0,9002.0,9782.0
4658.0,4658.0,5354.0,5390.0,5522.0
6998.0,7334.0,9638.0,9638.0,11042.0
3840.0,5750.0,5750.0,5750.0,5750.0
3830.0,3830.0,3830.0,3830.0,3830.0
3840.0,6746.0,6746.0,6746.0,6746.0
5534.0,5534.0,5534.0,5534.0,5534.0
3830.0,3830.0,3830.0,3830.0,3830.0
6062.0,6062.0,6062.0,6062.0,6062.0
6230.0,6758.0,6998.0,8030.0,9002.0
4574.0,4574.0,4574.0,5042.0,5042.0
7322.0,7322.0,7670.0,9746.0,10430.0
9506.0,9506.0,9506.0,9506.0,9506.0
6674.0,6674.0,6674.0,6674.0,6674.0
10682.0,10682.0,10682.0,10682.0,10682.0
9218.0,9218.0,10178.0,10178.0,10178.0
6866.0,6866.0,6866.0,6866.0,6866.0
8402.0,10118.0,11474.0,11474.0,11474.0
7826.0,9590.0,10154.0,10190.0,10958.0
6374.0,6386.0,7034.0,7070.0,7070.0
8258.0,9134.0,11114.0,11342.0,13070.0
8966.0,8966.0,8966.0,8966.0,8966.0
5966.0,5966.0,5966.0,5966.0,5966.0
10106.0,10106.0,10106.0,10106.0,10106.0
9854.0,9854.0,9854.0,9854.0,9854.0
6794.0,6794.0,6794.0,6794.0,6794.0
8858.0,10238.0,10670.0,11318.0,11318.0
7862.0,7862.0,9686.0,9686.0,11198.0
6446.0,6446.0,7046.0,7046.0,7046.0
8618.0,8618.0,10886.0,10886.0,12686.0
7934.0,7934.0,7934.0,7934.0,7934.0
5450.0,5450.0,5450.0,5450.0,5450.0
8834.0,8834.0,8834.0,8834.0,8834.0
9122.0,9122.0,9122.0,9122.0,9122.0
6302.0,6302.0,6302.0,6302.0,6302.0
10070.0,10070.0,10070.0,10070.0,10070.0
7514.0,7610.0,9026.0,9326.0,11534.0
5642.0,5846.0,6266.0,6722.0,6722.0
7406.0,8042.0,10454.0,10802.0,14390.0
8282.0,8282.0,8282.0,8282.0,8282.0
5606.0,5606.0,5606.0,5606.0,5606.0
9194.0,9194.0,9194.0,9194.0,9194.0
8822.0,8822.0,8822.0,8822.0,8822.0
6218.0,6218.0,6218.0,6218.0,6218.0
10094.0,10094.0,10094.0,10094.0,10094.0
7358.0,7358.0,10022.0,10322.0,10322.0
5786.0,5786.0,6194.0,6674.0,6674.0
6854.0,9014.0,10742.0,10814.0,12446.0
7514.0,7514.0,7514.0,7514.0,7514.0
4814.0,4814.0,4814.0,4814.0,4814.0
8450.0,8450.0,8450.0,8450.0,8450.0
8270.0,8270.0,8270.0,8270.0,8270.0
5858.0,5858.0,5858.0,5858.0,5858.0
9542.0,9542.0,9542.0,9542.0,9542.0
4778.0,4982.0,8522.0,9770.0,9782.0
5102.0,5102.0,5510.0,6482.0,6482.0
7754.0,7778.0,7934.0,11390.0,12050.0
6614.0,6614.0,6614.0,6614.0,6614.0
4022.0,4022.0,4022.0,4022.0,4022.0
7490.0,7490.0,7490.0,7490.0,7490.0
7706.0,7706.0,7706.0,7706.0,7706.0
5282.0,5282.0,5282.0,5282.0,5282.0
8858.0,8858.0,8858.0,8858.0,8858.0
6458.0,7046.0,8042.0,9338.0,10070.0
3962.0,3962.0,5702.0,5702.0,5702.0
5342.0,6950.0,8474.0,11030.0,13598.0
6710.0,6710.0,6710.0,6710.0,6710.0
3926.0,3926.0,3926.0,3926.0,3926.0
7706.0,7706.0,7706.0,7706.0,7706.0
7370.0,7370.0,7370.0,7370.0,7370.0
5078.0,5078.0,5078.0,5078.0,5078.0
8282.0,8282.0,8282.0,8282.0,8282.0
6674.0,6674.0,7382.0,9578.0,10190.0
4202.0,4202.0,4862.0,6206.0,6206.0
7694.0,7694.0,8354.0,9158.0,12338.0
6038.0,6038.0,6038.0,6038.0,6038.0
3830.0,3830.0,3830.0,3830.0,3830.0
6902.0,6902.0,6902.0,6902.0,6902.0
6962.0,6962.0,6962.0,6962.0,6962.0
4646.0,4646.0,4646.0,4646.0,4646.0
7826.0,7826.0,7826.0,7826.0,7826.0
4670.0,5390.0,6782.0,9014.0,10706.0
3938.0,3938.0,4370.0,6134.0,6134.0
6098.0,6098.0,8486.0,10478.0,11270.0
5246.0,5246.0,5246.0,5246.0,5246.0
3830.0,3830.0,3830.0,3830.0,3830.0
6254.0,6254.0,6254.0,6254.0,6254.0
6398.0,6398.0,6398.0,6398.0,6398.0
4190.0,4190.0,4190.0,4190.0,4190.0
7442.0,7442.0,7442.0,7442.0,7442.0
3840.0,4802.0,6398.0,8762.0,9326.0
3840.0,3840.0,3840.0,5774.0,5774.0
5390.0,5570.0,7310.0,7658.0,11570.0
3840.0,5234.0,5234.0,5234.0,5234.0
3830.0,3830.0,3830.0,3830.0,3830.0
3840.0,6302.0,6302.0,6410.0,6410.0
6146.0,6146.0,6146.0,6146.0,6146.0
3878.0,3878.0,3878.0,3878.0,3878.0
6746.0,6746.0,6746.0,6746.0,6746.0
5018.0,5018.0,8618.0,8618.0,8618.0
3840.0,3840.0,3840.0,4610.0,5282.0
4358.0,5294.0,6806.0,8354.0,12098.0
4670.0,4670.0,4670.0,4670.0,4670.0
3830.0,3830.0,3830.0,3830.0,3830.0
3840.0,3840.0,5786.0,5786.0,5786.0
5786.0,5786.0,5786.0,5786.0,5786.0
3830.0,3830.0,3830.0,3830.0,3830.0
6386.0,6386.0,6386.0,6386.0,6386.0
6650.0,6650.0,6902.0,7634.0,9206.0
3840.0,4082.0,4082.0,5042.0,5042.0
6950.0,6950.0,6950.0,6950.0,9998.0
3890.0,3890.0,3890.0,3890.0,3890.0
3830.0,3830.0,3830.0,3830.0,3830.0
4766.0,4766.0,4766.0,4766.0,4766.0
5270.0,5270.0,5270.0,5270.0,5270.0
3840.0,3840.0,3840.0,3840.0,3840.0
5882.0,5882.0,5882.0,5882.0,5882.0
3840.0,3840.0,5258.0,5258.0,9470.0
3840.0,3840.0,3840.0,3840.0,3840.0
3840.0,3840.0,6818.0,8834.0,11306.0
3830.0,3830.0,3830.0,3830.0,3830.0
3830.0,3830.0,3830.0,3830.0,3830.0
3830.0,4886.0,4886.0,4886.0,4886.0
4850.0,4850.0,4850.0,4850.0,4850.0
3830.0,3830.0,3830.0,3830.0,3830.0
5462.0,5462.0,5462.0,5462.0,5462.0
6362.0,6506.0,6770.0,8186.0,8414.0
3840.0,3840.0,3840.0,5102.0,5102.0
3840.0,3840.0,5354.0,8234.0,10778.0
3830.0,3830.0,3830.0,3830.0,3830.0
3830.0,3830.0,3830.0,3830.0,3830.0
4142.0,4142.0,4142.0,4142.0,4142.0
4586.0,4586.0,4586.0,4586.0,4586.0
3830.0,3830.0,3830.0,3830.0,3830.0
5198.0,5198.0,5198.0,5198.0,5198.0
6734.0,6734.0,6818.0,7274.0,8486.0
3840.0,3840.0,3840.0,4814.0,4814.0
6710.0,6710.0,6710.0,6710.0,10142.0
3830.0,3830.0,3830.0,3830.0,3830.0
3830.0,3830.0,3830.0,3830.0,3830.0
3830.0,3830.0,3830.0,3830.0,3830.0
4190.0,4190.0,4190.0,4190.0,4190.0
3830.0,3830.0,3830.0,3830.0,3830.0
4778.0,4778.0,4778.0,4778.0,4778.0
6002.0,6002.0,6002.0,6290.0,6290.0
3840.0,3840.0,3840.0,3840.0,3840.0
5930.0,5930.0,5930.0,5930.0,10382.0
9506.0,9506.0,9506.0,9506.0,9506.0
6674.0,6674.0,6674.0,6674.0,6674.0
10790.0,10790.0,10790.0,10790.0,10790.0
8294.0,9230.0,9686.0,10370.0,10370.0
6950.0,6950.0,6950.0,6950.0,6950.0
8894.0,10058.0,10946.0,11726.0,11834.0
7394.0,9614.0,9614.0,10250.0,10934.0
6482.0,6506.0,7010.0,7046.0,7046.0
8126.0,9902.0,10958.0,11318.0,13454.0
8966.0,8966.0,8966.0,8966.0,8966.0
6098.0,6170.0,6170.0,6170.0,6170.0
10106.0,10106.0,10106.0,10106.0,10106.0
8630.0,9542.0,9542.0,10034.0,10034.0
6794.0,6794.0,6794.0,6794.0,6794.0
8726.0,10190.0,10574.0,11342.0,11342.0
7370.0,7370.0,10646.0,10946.0,10970.0
6086.0,6086.0,6674.0,7082.0,7082.0
